datetime	laeq_BullIsland2	laeq_Ballyferm3	laeq_Ballymun4	laeq_DCCRowingClub5	laeq_NavanRoad8	laeq_Raheny9	laeq_ChanceryPark11	laeq_BlessingtonBasin12	laeq_DolphinsBarn13	day_of_month	day_of_week	hour_of_day
2020-05-28	45.35	51.925000000000004	58.93333333333334	50.80833333333334	48.10833333333333	50.68333333333334	56.26666666666667	54.800000000000004	52.625	28.0	3.0	11.5
2020-05-29	45.300000000000004	50.46666666666667	58.824999999999996	51.24166666666667	47.99166666666667	50.46666666666667	56.30833333333334	47.958333333333336	54.425000000000004	29.0	4.0	11.5
2020-05-30	43.125	49.55833333333334	58.75	51.43333333333334	48.475	50.550000000000004	55.59166666666667	47.0	55.65	30.0	5.0	11.5
2020-05-31	43.458333333333336	48.10833333333333	58.35	50.13333333333333	47.73333333333333	50.333333333333336	56.708333333333336	46.708333333333336	57.44166666666666	31.0	6.0	11.5
2020-06-01	40.800000000000004	49.24166666666667	57.833333333333336	49.31666666666666	47.93333333333334	49.90833333333333	55.875	46.14166666666667	55.34166666666667	1.0	0.0	11.5
2020-06-02	45.84166666666667	49.699999999999996	57.68333333333334	49.675000000000004	48.93333333333334	49.85	55.824999999999996	50.050000000000004	54.85833333333333	2.0	1.0	11.5
2020-06-03	40.275	50.25	58.40833333333333	47.39166666666667	47.64166666666667	50.05833333333334	56.28333333333333	53.93333333333334	54.80833333333334	3.0	2.0	11.5
2020-06-04	40.800000000000004	51.39166666666667	58.51666666666667	48.14166666666667	49.275	49.75833333333333	56.175000000000004	49.75	54.99166666666667	4.0	3.0	11.5
2020-06-05	46.083333333333336	52.40833333333333	59.09166666666667	50.21666666666667	50.43333333333334	51.03333333333333	56.78333333333333	51.800000000000004	57.38333333333333	5.0	4.0	11.5
2020-06-06	50.23333333333333	54.44166666666666	59.824999999999996	51.208333333333336	51.525	52.375	57.76666666666667	53.06666666666666	57.05833333333334	6.0	5.0	11.5
2020-06-07	39.574999999999996	51.166666666666664	59.15833333333333	47.208333333333336	48.85	51.31666666666666	56.19166666666666	49.51666666666667	56.50833333333333	7.0	6.0	11.5
2020-06-08	39.583333333333336	49.916666666666664	58.76666666666667	47.94166666666666	48.291666666666664	50.75	56.30833333333334	49.699999999999996	53.800000000000004	8.0	0.0	11.5
2020-06-09	41.09166666666667	50.875	58.824999999999996	48.40833333333333	49.375	49.425000000000004	56.916666666666664	48.68333333333334	54.083333333333336	9.0	1.0	11.5
2020-06-10	43.475	52.208333333333336	58.74166666666667	48.71666666666667	48.833333333333336	49.76666666666667	59.43333333333334	49.61666666666667	54.30833333333334	10.0	2.0	11.5
2020-06-11	51.85	54.69166666666666	61.975	53.53333333333333	49.71666666666667	54.88333333333333	58.76666666666667	53.083333333333336	57.25	11.0	3.0	11.5
2020-06-12	51.074999999999996	53.00833333333333	61.63333333333333	51.21666666666667	48.925000000000004	53.99166666666667	59.25	51.71666666666667	58.4	12.0	4.0	11.5
2020-06-13	45.916666666666664	50.59166666666667	60.94166666666666	49.916666666666664	49.025	52.458333333333336	58.208333333333336	50.53333333333333	55.38333333333333	13.0	5.0	11.5
2020-06-14	39.916666666666664	51.36666666666667	60.625	49.449999999999996	50.958333333333336	51.916666666666664	57.93333333333334	48.791666666666664	54.425000000000004	14.0	6.0	11.5
2020-06-15	43.275	49.93333333333334	59.208333333333336	48.69166666666666	48.44166666666666	51.275	56.51666666666667	48.84166666666667	54.275	15.0	0.0	11.5
2020-06-16	45.291666666666664	50.574999999999996	59.050000000000004	48.11666666666667	49.18333333333334	50.725	56.824999999999996	49.35833333333333	53.541666666666664	16.0	1.0	11.5
2020-06-17	42.083333333333336	51.1	60.00833333333333	49.791666666666664	49.69166666666666	51.73333333333333	57.35833333333333	49.35	56.61666666666667	17.0	2.0	11.5
2020-06-18	39.199999999999996	50.625	60.449999999999996	49.583333333333336	49.25	51.975	57.800000000000004	48.38333333333333	55.225	18.0	3.0	11.5
2020-06-19	41.68333333333333	52.71666666666667	60.975	51.75	50.73333333333333	52.975	58.416666666666664	51.083333333333336	55.275	19.0	4.0	11.5
2020-06-20	50.43333333333334	52.63333333333333	60.65	51.38333333333333	51.800000000000004	53.25	57.666666666666664	49.791666666666664	54.93333333333334	20.0	5.0	11.5
2020-06-21	55.9	53.28333333333333	59.73333333333333	51.40833333333333	51.84166666666667	53.225	56.775	51.81666666666666	55.21666666666667	21.0	6.0	11.5
2020-06-22	55.56666666666666	51.75	59.65	50.958333333333336	51.050000000000004	51.225	57.98333333333333	49.60833333333333	56.0	22.0	0.0	11.5
2020-06-23	53.25833333333333	50.75833333333333	59.31666666666666	51.44166666666666	50.40833333333333	50.916666666666664	56.28333333333333	49.949999999999996	55.35833333333333	23.0	1.0	11.5
2020-06-24	46.30833333333334	50.1	59.56666666666666	49.425000000000004	48.475	50.96666666666667	56.699999999999996	49.49166666666667	53.449999999999996	24.0	2.0	11.5
